Match ID,Fighter_total,odds_total,ev_total,date_total,location_total,country_total,winner_total,weight_class_total,gender_total,no_of_rounds_total,total_draw,total_losses,total_win_by_KO/TKO,total_win_by_submission,total_win_by_TKO_Doctor_stoppage,total_wins,total_stance,total_height,total_reach,total_weight,total_age,finish
8173,Justin Gaethje,100,100,3/30/2019,"Philadelphia, Pennsylvania, USA", USA,0,Lightweight,MALE,5,0,2,2,0,0,2,Orthodox,180.34,177.8,155,30,KO/TKO
8174,Jack Hermansson,-150,66.66666667,3/30/2019,"Philadelphia, Pennsylvania, USA", USA,0,Middleweight,MALE,3,0,2,3,1,0,5,Orthodox,185.42,195.58,185,30,SUB
8175,Michael Johnson,-150,66.66666667,3/30/2019,"Philadelphia, Pennsylvania, USA", USA,1,Featherweight,MALE,3,0,9,4,0,0,11,Southpaw,177.8,185.42,145,32,KO/TKO
8176,Michelle Waterson,140,140,3/30/2019,"Philadelphia, Pennsylvania, USA", USA,0,Women's Strawweight,FEMALE,3,0,2,0,2,0,4,Orthodox,160.02,157.48,115,33,U-DEC
8177,Paul Craig,160,160,3/30/2019,"Philadelphia, Pennsylvania, USA", USA,0,Light Heavyweight,MALE,3,0,3,0,2,0,2,Orthodox,190.5,193.04,205,31,SUB
8178,Sheymon Moraes,125,125,3/30/2019,"Philadelphia, Pennsylvania, USA", USA,1,Featherweight,MALE,3,0,1,0,0,0,2,Orthodox,172.72,182.88,145,28,U-DEC
8179,Jessica Aguilar,290,290,3/30/2019,"Philadelphia, Pennsylvania, USA", USA,1,Women's Strawweight,FEMALE,3,0,3,0,0,0,1,Orthodox,160.02,160.02,115,36,U-DEC
8180,Desmond Green,-600,16.66666667,3/30/2019,"Philadelphia, Pennsylvania, USA", USA,0,Lightweight,MALE,3,0,3,0,0,0,2,Southpaw,177.8,185.42,155,29,KO/TKO
8181,Kevin Aguilar,105,105,3/30/2019,"Philadelphia, Pennsylvania, USA", USA,0,Featherweight,MALE,3,0,0,0,0,0,1,Orthodox,170.18,185.42,145,30,U-DEC
8182,Gerald Meerschaert,185,185,3/30/2019,"Philadelphia, Pennsylvania, USA", USA,1,Middleweight,MALE,3,0,2,1,3,0,4,Southpaw,185.42,195.58,185,31,S-DEC
8183,Casey Kenney,190,190,3/30/2019,"Philadelphia, Pennsylvania, USA", USA,0,Bantamweight,MALE,3,0,0,0,0,0,0,Southpaw,170.18,172.72,135,28,U-DEC
8184,Maryna Moroz,145,145,3/30/2019,"Philadelphia, Pennsylvania, USA", USA,0,Women's Flyweight,FEMALE,3,0,2,0,1,0,3,Orthodox,170.18,170.18,125,27,U-DEC
8185,Mark De La Rosa,328,328,3/30/2019,"Philadelphia, Pennsylvania, USA", USA,1,Bantamweight,MALE,3,0,1,0,1,0,2,Orthodox,167.64,165.1,135,24,U-DEC
8186,Dustin Poirier,180,180,4/13/2019,"Atlanta, Georgia, USA", USA,0,Lightweight,MALE,5,0,5,8,3,0,16,Southpaw,175.26,182.88,155,30,U-DEC
8187,Israel Adesanya,-170,58.82352941,4/13/2019,"Atlanta, Georgia, USA", USA,0,Middleweight,MALE,5,0,0,2,0,0,5,Switch,193.04,203.2,185,29,U-DEC
8188,Khalil Rountree Jr.,160,160,4/13/2019,"Atlanta, Georgia, USA", USA,0,Light Heavyweight,MALE,3,0,4,3,0,0,3,Southpaw,185.42,193.04,205,29,U-DEC
8189,Dwight Grant,-130,76.92307692,4/13/2019,"Atlanta, Georgia, USA", USA,0,Welterweight,MALE,3,0,1,1,0,0,1,Switch,185.42,193.04,170,34,S-DEC
8190,Nikita Krylov,-135,74.07407407,4/13/2019,"Atlanta, Georgia, USA", USA,0,Light Heavyweight,MALE,3,0,4,3,3,0,6,Orthodox,190.5,195.58,205,27,SUB
8191,Matt Frevola,145,145,4/13/2019,"Atlanta, Georgia, USA", USA,0,Lightweight,MALE,3,0,2,0,0,0,0,Orthodox,175.26,180.34,155,28,U-DEC
8192,Alexandre Pantoja,-170,58.82352941,4/13/2019,"Atlanta, Georgia, USA", USA,0,Flyweight,MALE,3,0,1,0,2,0,4,Orthodox,165.1,170.18,125,28,KO/TKO
8193,Zelim Imadaev,-130,76.92307692,4/13/2019,"Atlanta, Georgia, USA", USA,1,Welterweight,MALE,3,0,0,0,0,0,0,Orthodox,182.88,193.04,170,24,M-DEC
8194,Khalid Taha,155,155,4/13/2019,"Atlanta, Georgia, USA", USA,0,Bantamweight,MALE,3,0,1,0,0,0,0,Orthodox,165.1,175.26,135,27,KO/TKO
8195,Belal Muhammad,-155,64.51612903,4/13/2019,"Atlanta, Georgia, USA", USA,0,Welterweight,MALE,3,0,3,1,0,0,5,Orthodox,180.34,182.88,170,30,U-DEC
8196,Andre Soukhamthath,450,450,4/13/2019,"Atlanta, Georgia, USA", USA,1,Bantamweight,MALE,3,0,3,1,0,0,2,Orthodox,175.26,177.8,135,30,U-DEC
8197,Poliana Botelho,-165,60.60606061,4/13/2019,"Atlanta, Georgia, USA", USA,0,Women's Flyweight,FEMALE,3,0,1,1,0,0,2,Orthodox,172.72,170.18,115,30,U-DEC
8198,Randy Costa,165,165,4/13/2019,"Atlanta, Georgia, USA", USA,1,Bantamweight,MALE,3,0,0,0,0,0,0,Switch,175.26,185.42,135,24,SUB
8199,Aleksei Oleinik,205,205,4/20/2019,"Saint Petersburg, Saint Petersburg, Russia", Russia,1,Heavyweight,MALE,5,0,2,1,5,0,6,Orthodox,187.96,203.2,240,41,KO/TKO
8200,Arman Tsarukyan,260,260,4/20/2019,"Saint Petersburg, Saint Petersburg, Russia", Russia,1,Lightweight,MALE,3,0,0,0,0,0,0,Orthodox,170.18,182.88,155,22,U-DEC
8201,Marcelo Golm,250,250,4/20/2019,"Saint Petersburg, Saint Petersburg, Russia", Russia,1,Heavyweight,MALE,3,0,2,0,1,0,1,Orthodox,190.5,190.5,249,26,KO/TKO
8202,Antonina Shevchenko,-330,30.3030303,4/20/2019,"Saint Petersburg, Saint Petersburg, Russia", Russia,1,Women's Flyweight,FEMALE,3,0,0,0,0,0,1,Southpaw,172.72,170.18,125,34,S-DEC
8203,Alen Amedovski,190,190,4/20/2019,"Saint Petersburg, Saint Petersburg, Russia", Russia,1,Middleweight,MALE,3,0,0,0,0,0,0,Orthodox,177.8,187.96,185,31,U-DEC
8204,Seungwoo Choi,350,350,4/20/2019,"Saint Petersburg, Saint Petersburg, Russia", Russia,1,Featherweight,MALE,3,0,0,0,0,0,0,Orthodox,182.88,187.96,145,26,
8205,Keita Nakamura,-110,90.90909091,4/20/2019,"Saint Petersburg, Saint Petersburg, Russia", Russia,1,Welterweight,MALE,3,0,6,0,2,0,4,Southpaw,180.34,185.42,170,34,U-DEC
8206,Alex Da Silva,130,130,4/20/2019,"Saint Petersburg, Saint Petersburg, Russia", Russia,1,Lightweight,MALE,3,0,0,0,0,0,0,Orthodox,172.72,185.42,155,23,SUB
8207,Shamil Abdurakhimov,115,115,4/20/2019,"Saint Petersburg, Saint Petersburg, Russia", Russia,0,Heavyweight,MALE,3,0,2,1,0,0,4,Orthodox,190.5,193.04,235,37,KO/TKO
8208,Michal Oleksiejczuk,-220,45.45454545,4/20/2019,"Saint Petersburg, Saint Petersburg, Russia", Russia,0,Light Heavyweight,MALE,3,0,1,1,0,0,1,Southpaw,182.88,187.96,205,24,KO/TKO
8209,Rafael Fiziev,-140,71.42857143,4/20/2019,"Saint Petersburg, Saint Petersburg, Russia", Russia,1,Lightweight,MALE,3,0,0,0,0,0,0,Switch,172.72,180.34,155,26,KO/TKO
8210,Jack Hermansson,185,185,4/27/2019,"Sunrise, Florida, USA", USA,0,Middleweight,MALE,5,0,2,3,2,0,6,Orthodox,185.42,195.58,185,30,U-DEC
8211,Dmitrii Smoliakov,245,245,4/27/2019,"Sunrise, Florida, USA", USA,1,Heavyweight,MALE,3,0,2,0,0,0,0,Switch,187.96,187.96,253,36,KO/TKO
8212,Mike Perry,145,145,4/27/2019,"Sunrise, Florida, USA", USA,0,Welterweight,MALE,3,0,4,4,0,0,5,Orthodox,177.8,180.34,170,27,U-DEC
8213,Ion Cutelaba,100,100,4/27/2019,"Sunrise, Florida, USA", USA,1,Light Heavyweight,MALE,3,0,2,2,0,0,3,Southpaw,185.42,190.5,205,25,SUB
8214,Cory Sandhagen,135,135,4/27/2019,"Sunrise, Florida, USA", USA,0,Bantamweight,MALE,3,0,0,2,1,0,3,Switch,180.34,177.8,135,27,S-DEC
8215,Thomas Gifford,375,375,4/27/2019,"Sunrise, Florida, USA", USA,1,Lightweight,MALE,3,0,0,0,0,0,0,Orthodox,185.42,190.5,155,26,U-DEC
8216,Takashi Sato,-230,43.47826087,4/27/2019,"Sunrise, Florida, USA", USA,0,Welterweight,MALE,3,0,0,0,0,0,0,Southpaw,177.8,185.42,170,28,KO/TKO
8217,Augusto Sakai,-165,60.60606061,4/27/2019,"Sunrise, Florida, USA", USA,0,Heavyweight,MALE,3,0,0,1,0,0,1,Orthodox,190.5,195.58,265,27,S-DEC
8218,Virna Jandiroba,110,110,4/27/2019,"Sunrise, Florida, USA", USA,1,Women's Strawweight,FEMALE,3,0,0,0,0,0,0,Orthodox,160.02,162.56,115,30,U-DEC
8219,Mike Davis,205,205,4/27/2019,"Sunrise, Florida, USA", USA,1,Lightweight,MALE,3,0,0,0,0,0,0,Orthodox,182.88,182.88,155,26,SUB
8220,Jason Gonzalez,105,105,4/27/2019,"Sunrise, Florida, USA", USA,1,Lightweight,MALE,3,0,2,0,1,0,1,Southpaw,187.96,187.96,155,29,SUB
8221,Jodie Esquibel,455,455,4/27/2019,"Sunrise, Florida, USA", USA,1,Women's Strawweight,FEMALE,3,0,2,0,0,0,0,Orthodox,154.94,162.56,115,32,U-DEC
8222,Dhiego Lima,130,130,4/27/2019,"Sunrise, Florida, USA", USA,0,Welterweight,MALE,3,0,5,1,0,0,2,Orthodox,187.96,187.96,170,30,S-DEC
8223,Donald Cerrone,110,110,5/4/2019,"Ottawa, Ontario, Canada", Canada,0,Lightweight,MALE,5,0,8,10,6,0,22,Orthodox,185.42,185.42,155,36,U-DEC
8224,Elias Theodorou,-110,90.90909091,5/4/2019,"Ottawa, Ontario, Canada", Canada,1,Middleweight,MALE,3,0,2,2,0,0,8,Orthodox,185.42,190.5,185,30,U-DEC
8225,Shane Burgos,-185,54.05405405,5/4/2019,"Ottawa, Ontario, Canada", Canada,0,Featherweight,MALE,3,0,1,1,1,0,4,Orthodox,180.34,190.5,145,28,S-DEC
8226,Merab Dvalishvili,-160,62.5,5/4/2019,"Ottawa, Ontario, Canada", Canada,0,Bantamweight,MALE,3,0,2,0,0,0,1,Orthodox,167.64,172.72,135,28,U-DEC
8227,Serghei Spivac,145,145,5/4/2019,"Ottawa, Ontario, Canada", Canada,1,Heavyweight,MALE,3,0,0,0,0,0,0,Orthodox,190.5,198.12,260,24,KO/TKO
8228,Andrew Sanchez,-160,62.5,5/4/2019,"Ottawa, Ontario, Canada", Canada,0,Middleweight,MALE,3,0,2,0,0,0,3,Orthodox,185.42,187.96,185,31,U-DEC
8229,Sarah Moras,500,500,5/4/2019,"Ottawa, Ontario, Canada", Canada,1,Women's Bantamweight,FEMALE,3,0,3,0,1,0,2,Orthodox,170.18,170.18,135,31,KO/TKO
8230,Vince Morales,155,155,5/4/2019,"Ottawa, Ontario, Canada", Canada,0,Bantamweight,MALE,3,0,1,0,0,0,0,Orthodox,170.18,177.8,135,28,U-DEC
8231,Kyle Prepolec,335,335,5/4/2019,"Ottawa, Ontario, Canada", Canada,1,Welterweight,MALE,3,0,0,0,0,0,0,Southpaw,177.8,177.8,170,29,U-DEC
8232,Matt Sayles,-190,52.63157895,5/4/2019,"Ottawa, Ontario, Canada", Canada,0,Featherweight,MALE,3,0,1,0,0,0,0,Orthodox,170.18,172.72,145,25,SUB
8233,Juan Adams,-135,74.07407407,5/4/2019,"Ottawa, Ontario, Canada", Canada,1,Heavyweight,MALE,3,0,0,1,0,0,1,Orthodox,195.58,203.2,265,27,U-DEC
8234,Cole Smith,100,100,5/4/2019,"Ottawa, Ontario, Canada", Canada,0,Bantamweight,MALE,3,0,0,0,0,0,0,Orthodox,180.34,170.18,135,30,U-DEC
8235,Jessica Andrade,-140,71.42857143,5/11/2019,"Rio de Janeiro, Rio de Janeiro, Brazil", Brazil,0,Women's Strawweight,FEMALE,5,0,4,2,2,0,10,Orthodox,154.94,157.48,115,27,KO/TKO
8236,Anderson Silva,115,115,5/11/2019,"Rio de Janeiro, Rio de Janeiro, Brazil", Brazil,1,Middleweight,MALE,3,0,6,11,3,0,17,Southpaw,187.96,195.58,185,44,KO/TKO
8237,Alexander Volkanovski,125,125,5/11/2019,"Rio de Janeiro, Rio de Janeiro, Brazil", Brazil,0,Featherweight,MALE,3,0,0,3,0,0,6,Orthodox,167.64,180.34,145,30,U-DEC
8238,Laureano Staropoli,105,105,5/11/2019,"Rio de Janeiro, Rio de Janeiro, Brazil", Brazil,0,Welterweight,MALE,3,0,0,0,0,0,1,Orthodox,185.42,180.34,170,26,U-DEC
8239,Bethe Correia,325,325,5/11/2019,"Rio de Janeiro, Rio de Janeiro, Brazil", Brazil,1,Women's Bantamweight,FEMALE,3,0,4,1,0,0,4,Orthodox,165.1,162.56,135,35,SUB
8240,Ryan Spann,-125,80,5/11/2019,"Rio de Janeiro, Rio de Janeiro, Brazil", Brazil,0,Light Heavyweight,MALE,3,0,0,0,0,0,1,Orthodox,195.58,200.66,205,27,KO/TKO
8241,Kurt Holobaugh,105,105,5/11/2019,"Rio de Janeiro, Rio de Janeiro, Brazil", Brazil,1,Lightweight,MALE,3,0,3,0,0,0,0,Orthodox,180.34,177.8,155,32,U-DEC
8242,Sergio Moraes,115,115,5/11/2019,"Rio de Janeiro, Rio de Janeiro, Brazil", Brazil,1,Welterweight,MALE,3,0,4,1,3,0,8,Orthodox,182.88,182.88,170,36,KO/TKO
8243,Clay Guida,-750,13.33333333,5/11/2019,"Rio de Janeiro, Rio de Janeiro, Brazil", Brazil,0,Lightweight,MALE,3,0,12,2,4,0,14,Orthodox,170.18,177.8,155,37,U-DEC
8244,Priscila Cachoeira,150,150,5/11/2019,"Rio de Janeiro, Rio de Janeiro, Brazil", Brazil,1,Women's Flyweight,FEMALE,3,0,2,0,0,0,0,Orthodox,170.18,165.1,125,30,U-DEC
8245,Carlos Huachin,700,700,5/11/2019,"Rio de Janeiro, Rio de Janeiro, Brazil", Brazil,1,Bantamweight,MALE,3,0,0,0,0,0,0,Southpaw,162.56,170.18,135,22,KO/TKO
8246,Viviane Araujo,240,240,5/11/2019,"Rio de Janeiro, Rio de Janeiro, Brazil", Brazil,0,Women's Bantamweight,FEMALE,3,0,0,0,0,0,0,Orthodox,162.56,172.72,135,32,KO/TKO
8247,Kevin Lee,-150,66.66666667,5/18/2019,"Rochester, New York, USA", USA,1,Welterweight,MALE,5,0,4,1,4,1,10,Orthodox,175.26,195.58,170,26,SUB
8248,Ian Heinisch,140,140,5/18/2019,"Rochester, New York, USA", USA,0,Middleweight,MALE,3,0,0,0,0,0,1,Orthodox,180.34,182.88,185,30,U-DEC
8249,Felicia Spencer,180,180,5/18/2019,"Rochester, New York, USA", USA,0,Women's Featherweight,FEMALE,3,0,0,0,0,0,0,Orthodox,167.64,172.72,145,28,SUB
8250,Derrick Krantz,700,700,5/18/2019,"Rochester, New York, USA", USA,1,Welterweight,MALE,3,0,0,0,0,0,0,Orthodox,177.8,182.88,170,31,KO/TKO
8251,Nik Lentz,335,335,5/18/2019,"Rochester, New York, USA", USA,1,Lightweight,MALE,3,0,8,3,2,0,14,Orthodox,172.72,172.72,155,34,KO/TKO
8252,Austin Hubbard,425,425,5/18/2019,"Rochester, New York, USA", USA,1,Lightweight,MALE,3,0,0,0,0,0,0,Orthodox,177.8,180.34,155,27,U-DEC
8253,Sijara Eubanks,220,220,5/18/2019,"Rochester, New York, USA", USA,1,Women's Bantamweight,FEMALE,3,0,0,0,0,0,2,Orthodox,162.56,170.18,135,34,U-DEC
8254,Charles Jourdain,600,600,5/18/2019,"Rochester, New York, USA", USA,1,Lightweight,MALE,3,0,0,0,0,0,0,Switch,175.26,175.26,155,23,U-DEC
8255,Michel Pereira,210,210,5/18/2019,"Rochester, New York, USA", USA,0,Welterweight,MALE,3,0,0,0,0,0,0,Orthodox,185.42,185.42,170,25,KO/TKO
8256,Grant Dawson,-165,60.60606061,5/18/2019,"Rochester, New York, USA", USA,0,Featherweight,MALE,3,0,0,0,0,0,1,Switch,177.8,182.88,145,25,SUB
8257,Ed Herman,220,220,5/18/2019,"Rochester, New York, USA", USA,0,Light Heavyweight,MALE,3,0,11,3,4,0,10,Orthodox,185.42,195.58,205,38,KO/TKO
8258,Trevin Giles,-200,50,5/18/2019,"Rochester, New York, USA", USA,1,Middleweight,MALE,3,0,0,2,0,0,2,Orthodox,182.88,187.96,185,26,SUB
8259,Julian Erosa,550,550,5/18/2019,"Rochester, New York, USA", USA,1,Featherweight,MALE,3,0,3,0,0,0,1,Southpaw,185.42,187.96,145,29,KO/TKO
8260,Anthony Smith,260,260,6/1/2019,"Stockholm, Sweden", Sweden,0,Light Heavyweight,MALE,5,0,4,5,1,0,7,Orthodox,193.04,193.04,205,30,SUB
8261,Aleksandar Rakic,-255,39.21568627,6/1/2019,"Stockholm, Sweden", Sweden,0,Light Heavyweight,MALE,3,0,0,1,0,0,3,Orthodox,193.04,198.12,205,27,KO/TKO
8262,Chris Fishgold,110,110,6/1/2019,"Stockholm, Sweden", Sweden,1,Featherweight,MALE,3,0,1,0,1,0,1,Orthodox,172.72,172.72,145,26,SUB
8263,Christos Giagos,145,145,6/1/2019,"Stockholm, Sweden", Sweden,0,Lightweight,MALE,3,0,3,0,1,0,2,Orthodox,177.8,180.34,155,29,U-DEC
8264,Sung Bin Jo,-130,76.92307692,6/1/2019,"Stockholm, Sweden", Sweden,1,Featherweight,MALE,3,0,0,0,0,0,0,Orthodox,182.88,182.88,145,26,U-DEC
8265,Sergey Khandozhko,-155,64.51612903,6/1/2019,"Stockholm, Sweden", Sweden,0,Welterweight,MALE,3,0,0,0,0,0,0,Orthodox,185.42,187.96,170,27,U-DEC
8266,Lina Lansberg,325,325,6/1/2019,"Stockholm, Sweden", Sweden,0,Women's Bantamweight,FEMALE,3,0,3,0,0,0,2,Orthodox,170.18,165.1,135,37,U-DEC
8267,Leonardo Santos,-155,64.51612903,6/1/2019,"Stockholm, Sweden", Sweden,0,Lightweight,MALE,3,0,1,1,2,0,5,Orthodox,182.88,190.5,155,39,KO/TKO
8268,Frank Camacho,-130,76.92307692,6/1/2019,"Stockholm, Sweden", Sweden,0,Lightweight,MALE,3,0,2,0,0,0,1,Orthodox,177.8,185.42,170,30,KO/TKO
8269,Duda Santana,105,105,6/1/2019,"Stockholm, Sweden", Sweden,1,Women's Bantamweight,FEMALE,3,0,0,0,0,0,0,Orthodox,170.18,185.42,145,23,SUB
8270,Devin Clark,-110,90.90909091,6/1/2019,"Stockholm, Sweden", Sweden,0,Light Heavyweight,MALE,3,0,3,0,0,0,3,Orthodox,182.88,190.5,205,29,U-DEC
8271,Danilo Belluardo,-115,86.95652174,6/1/2019,"Stockholm, Sweden", Sweden,1,Lightweight,MALE,3,0,0,0,0,0,0,Southpaw,182.88,187.96,155,24,KO/TKO
8272,Marlon Moraes,-165,60.60606061,6/8/2019,"Chicago, Illinois, USA", USA,1,Bantamweight,MALE,5,0,1,2,1,0,4,Orthodox,167.64,170.18,135,31,KO/TKO
8273,Jessica Eye,700,700,6/8/2019,"Chicago, Illinois, USA", USA,1,Women's Flyweight,FEMALE,5,0,6,0,0,1,4,Orthodox,167.64,167.64,125,32,KO/TKO
8274,Donald Cerrone,175,175,6/8/2019,"Chicago, Illinois, USA", USA,1,Lightweight,MALE,3,0,8,10,6,0,23,Orthodox,185.42,185.42,155,36,KO/TKO
8275,Petr Yan,-360,27.77777778,6/8/2019,"Chicago, Illinois, USA", USA,0,Bantamweight,MALE,3,0,0,2,0,0,4,Switch,170.18,170.18,135,26,U-DEC
8276,Blagoy Ivanov,140,140,6/8/2019,"Chicago, Illinois, USA", USA,0,Heavyweight,MALE,3,0,1,0,0,0,1,Southpaw,180.34,185.42,250,32,U-DEC
8277,Nina Ansaroff,525,525,6/8/2019,"Chicago, Illinois, USA", USA,1,Women's Strawweight,FEMALE,3,0,2,0,1,0,4,Orthodox,165.1,162.56,115,33,U-DEC
8278,Pedro Munhoz,140,140,6/8/2019,"Chicago, Illinois, USA", USA,1,Bantamweight,MALE,3,0,4,3,3,0,8,Orthodox,167.64,165.1,135,32,U-DEC
8279,Alexa Grasso,-125,80,6/8/2019,"Chicago, Illinois, USA", USA,0,Women's Strawweight,FEMALE,3,0,2,0,0,0,2,Orthodox,165.1,167.64,115,25,U-DEC
8280,Calvin Kattar,-175,57.14285714,6/8/2019,"Chicago, Illinois, USA", USA,0,Featherweight,MALE,3,0,1,2,0,0,3,Orthodox,180.34,182.88,145,31,KO/TKO
8281,Angela Hill,180,180,6/8/2019,"Chicago, Illinois, USA", USA,1,Women's Strawweight,FEMALE,3,0,6,0,0,0,4,Orthodox,160.02,162.56,115,34,
8282,Darren Stewart,150,150,6/8/2019,"Chicago, Illinois, USA", USA,0,Middleweight,MALE,3,0,5,2,0,0,2,Orthodox,182.88,187.96,185,28,U-DEC
8283,Grigorii Popov,135,135,6/8/2019,"Chicago, Illinois, USA", USA,1,Bantamweight,MALE,3,0,0,0,0,0,0,Switch,170.18,172.72,135,35,
8284,Joanne Calderwood,-115,86.95652174,6/8/2019,"Chicago, Illinois, USA", USA,1,Women's Flyweight,FEMALE,3,0,3,1,1,0,5,Orthodox,167.64,165.1,125,33,U-DEC
8285,Chan Sung Jung,180,180,6/22/2019,"Greenville, South Carolina, USA", USA,0,Featherweight,MALE,3,0,4,2,2,0,4,Orthodox,170.18,182.88,145,32,KO/TKO
8286,Randy Brown,195,195,6/22/2019,"Greenville, South Carolina, USA", USA,0,Welterweight,MALE,3,0,3,1,1,0,4,Orthodox,190.5,198.12,170,28,KO/TKO
8287,Anderson Dos Santos,120,120,6/22/2019,"Greenville, South Carolina, USA", USA,1,Bantamweight,MALE,3,0,1,0,0,0,0,Orthodox,165.1,177.8,135,33,U-DEC
8288,Montana De La Rosa,160,160,6/22/2019,"Greenville, South Carolina, USA", USA,1,Women's Flyweight,FEMALE,3,0,0,0,3,0,3,Orthodox,170.18,172.72,125,24,U-DEC
8289,Alessio Di Chirico,190,190,6/22/2019,"Greenville, South Carolina, USA", USA,1,Middleweight,MALE,3,0,2,1,0,0,3,Orthodox,182.88,187.96,185,29,U-DEC
8290,Kevin Aguilar,-140,71.42857143,6/22/2019,"Greenville, South Carolina, USA", USA,1,Featherweight,MALE,3,0,0,0,0,0,2,Orthodox,170.18,185.42,145,30,U-DEC
8291,Syuri Kondo,120,120,6/22/2019,"Greenville, South Carolina, USA", USA,1,Women's Strawweight,FEMALE,3,0,2,0,0,0,1,Orthodox,162.56,167.64,115,30,U-DEC
8292,Luis Pena,-380,26.31578947,6/22/2019,"Greenville, South Carolina, USA", USA,0,Lightweight,MALE,3,0,1,0,1,0,2,Southpaw,190.5,190.5,155,25,KO/TKO
8293,Jairzinho Rozenstruik,-230,43.47826087,6/22/2019,"Greenville, South Carolina, USA", USA,0,Heavyweight,MALE,3,0,0,1,0,0,1,Orthodox,193.04,198.12,242,31,KO/TKO
8294,Molly McCann,215,215,6/22/2019,"Greenville, South Carolina, USA", USA,0,Women's Flyweight,FEMALE,3,0,1,0,0,0,1,Orthodox,162.56,157.48,125,29,U-DEC
8295,Eric Spicely,300,300,6/22/2019,"Greenville, South Carolina, USA", USA,1,Middleweight,MALE,3,0,4,0,2,0,2,Orthodox,185.42,185.42,185,32,U-DEC
8296,Junior Dos Santos,180,180,6/29/2019,"Minneapolis, Minnesota, USA", USA,1,Heavyweight,MALE,5,0,4,10,0,0,15,Orthodox,193.04,195.58,238,35,KO/TKO
8297,Joseph Benavidez,-125,80,6/29/2019,"Minneapolis, Minnesota, USA", USA,0,Flyweight,MALE,3,0,5,5,4,0,20,Southpaw,162.56,165.1,125,34,KO/TKO
8298,Rocco Martin,165,165,6/29/2019,"Minneapolis, Minnesota, USA", USA,1,Welterweight,MALE,3,0,4,1,3,0,8,Orthodox,182.88,185.42,170,29,
8299,Vinc Pichel,205,205,6/29/2019,"Minneapolis, Minnesota, USA", USA,0,Lightweight,MALE,3,0,2,1,0,0,4,Orthodox,177.8,182.88,155,36,U-DEC
8300,Marco Polo Reyes,345,345,6/29/2019,"Minneapolis, Minnesota, USA", USA,1,Lightweight,MALE,3,0,2,3,0,0,4,Orthodox,180.34,180.34,155,34,KO/TKO
8301,Paul Craig,290,290,6/29/2019,"Minneapolis, Minnesota, USA", USA,1,Light Heavyweight,MALE,3,0,3,0,3,0,3,Orthodox,190.5,193.04,205,31,KO/TKO
8302,Journey Newson,315,315,6/29/2019,"Minneapolis, Minnesota, USA", USA,1,Bantamweight,MALE,3,0,0,0,0,0,0,Orthodox,165.1,170.18,135,30,U-DEC
8303,Vinicius Moreira,250,250,6/29/2019,"Minneapolis, Minnesota, USA", USA,1,Light Heavyweight,MALE,3,0,1,0,0,0,0,Orthodox,193.04,193.04,205,30,KO/TKO
8304,Dan Moret,290,290,6/29/2019,"Minneapolis, Minnesota, USA", USA,1,Lightweight,MALE,3,0,2,0,0,0,0,Southpaw,182.88,185.42,155,32,U-DEC
8305,Dequan Townsend,335,335,6/29/2019,"Minneapolis, Minnesota, USA", USA,1,Light Heavyweight,MALE,3,0,0,0,0,0,0,Orthodox,190.5,200.66,205,33,KO/TKO
8306,Amanda Ribas,155,155,6/29/2019,"Minneapolis, Minnesota, USA", USA,0,Women's Strawweight,FEMALE,3,0,0,0,0,0,0,Orthodox,160.02,167.64,115,25,SUB
8307,Junior Albini,105,105,6/29/2019,"Minneapolis, Minnesota, USA", USA,1,Heavyweight,MALE,3,0,3,1,0,0,1,Orthodox,190.5,187.96,264,28,KO/TKO
8308,Thiago Santos,485,485,7/6/2019,"Las Vegas, Nevada, USA", USA,1,Light Heavyweight,MALE,5,0,5,11,0,0,13,Orthodox,187.96,193.04,205,35,S-DEC
8309,Holly Holm,300,300,7/6/2019,"Las Vegas, Nevada, USA", USA,1,Women's Bantamweight,FEMALE,5,0,4,2,0,0,5,Southpaw,172.72,175.26,135,37,KO/TKO
8310,Ben Askren,-220,45.45454545,7/6/2019,"Las Vegas, Nevada, USA", USA,1,Welterweight,MALE,3,0,0,0,1,0,1,Orthodox,180.34,185.42,170,34,KO/TKO
8311,Luke Rockhold,-260,38.46153846,7/6/2019,"Las Vegas, Nevada, USA", USA,1,Light Heavyweight,MALE,3,0,3,6,7,0,15,Southpaw,190.5,195.58,205,34,KO/TKO
8312,Michael Chiesa,-380,26.31578947,7/6/2019,"Las Vegas, Nevada, USA", USA,0,Welterweight,MALE,3,0,4,0,6,0,8,Southpaw,185.42,190.5,170,31,U-DEC
8313,Arnold Allen,-320,31.25,7/6/2019,"Las Vegas, Nevada, USA", USA,0,Featherweight,MALE,3,0,0,0,2,0,5,Southpaw,172.72,177.8,145,35,U-DEC
8314,Nohelin Hernandez,375,375,7/6/2019,"Las Vegas, Nevada, USA", USA,1,Bantamweight,MALE,3,0,0,0,0,0,0,Orthodox,177.8,180.34,135,25,SUB
8315,Randa Markos,170,170,7/6/2019,"Las Vegas, Nevada, USA", USA,1,Women's Strawweight,FEMALE,3,1,5,0,1,0,5,Orthodox,162.56,160.02,115,33,
8316,Song Yadong,-225,44.44444444,7/6/2019,"Las Vegas, Nevada, USA", USA,0,Bantamweight,MALE,3,0,0,1,1,0,3,Orthodox,172.72,170.18,135,21,KO/TKO
